title,count
Ai 解决方案顾问,7
市场项目经理,7
产品开发总监,7
LLM 策略产品,7
推荐策略产品经理,7
设计经理／主管,7
Staff Research Scientist,7
算法经理,7
客服经理,7
高级安全工程师,7
Senior Data Analyst,7
行业分析师,7
软件开发工程师（全栈）,7
Technical Leader,7
数据中心解决方案团队 leader,7
推荐算法业务负责人,7
硬件产品研发部负责人,7
高级 AI 工程师,7
算法策略工程师,7
高级研究经理,7
日韩区域运营,7
人力资源伙伴（HRBP）,7
高级商业分析师,7
日本市场运营,7
大模型产品,7
产品市场代表（商业化开发经理）,7
经营分析师,7
生产经理,7
智能体算法工程师,7
销售副总监,7
尺寸工程师,7
战略研究,7
AI 专家,7
软件算法工程师,7
Intern Researcher,7
Senior Business Analyst,7
Deep Learning Engineer,7
上位机工程师,7
成本经理,7
工程总监,7
营销主管,7
首席执行官 CEO,7
系统运维工程师,7
机械工程师＆项目经理,7
财务会计,7
高级采购工程师,7
产品经理＆方案组长,7
算法工程师、嵌入式工程师,7
Investment Fellow,7
资深 UI 设计师,7
开发人员,7
大区总监,7
机器学习算法实习生,7
机器学习实习生,7
"Staff Algorithm Engineer, Tech Lead",7
研发部门经理,7
Fund Manager,7
高级专家研究员，内容理解组长,7
机器学习研究员,7
技术员实习生,7
Venture Investment Fellow,7
资深媒介策划,7
高级研究员，广告素材理解负责人,7
ios 开发工程师,7
Flutter 开发工程师,7
媒介投放,7
海外市场增长,7
Business Analyst Intern,7
Senior R&D Engineer,7
网页设计师,7
数字化供应链咨询项目助理,7
PMO 研发项目经理（P7）,7
UX Design Intern,7
AI Agent 全栈工程师,7
资深品牌设计师,7
人力资源薪酬咨询项目助理,7
支付产品经理,7
短剧制片人,7
内容制作人,7
投资人,7
女频责编,7
运营管理,7
海外内容负责人,7
总工程师,7
高级 CAE 工程师,7
数据应用工程师,7
驱动工程师,7
智能硬件产品经理,7
办公室经理,7
Full Stack Software Engineer,7
AI 应用研发工程师,7
产品运营（实习）,7
工程实习生,7
行业研究实习生,7
高级渠道经理,7
产品营销经理,7
高级算法专家（P8）,7
运营中心负责人,7
采购部长,7
产品营销与 GTM 总监,7
影视策划,7
核心创始成员,7
AI 算法工程,7
产品市场和经理,7
市场部主管,7
Quantitative Researcher,7
创意设计师,7
Engineering Manager/Architect,7
行政经理,7
商业数据分析,7
固件工程师,7
量化交易员,7
高级客户主管,7
政府事务负责人,7
数据分析总监,7
高级解决方案专家,7
实习设计师,7
副院长,7
GTM 经理／产品市场经理／产品专员,7
高级后台研发工程师,7
Research Internship,7
人力资源专员/助理,7
海外品牌经理,7
android,7
业务发展总监,7
图像算法,7
HRBP leader,7
高级战略分析师,7
ART 实习生,7
品牌营销设计师实习生,7
高级数据开发工程师,7
高级设计经理,7
质量运营经理,7
法务负责人,7
HR Intern,7
GM,7
数据项目负责人＆模型评测专家,7
AI 研究员,7
后端架构师,7
产品运营／视频模型训练师,7
人力主管,7
公关策划,7
中级机械工程师,7
专利代理人,7
AIGC 内容运营／AI 有声书经纪人,7
散热工程师,7
评论员,7
大客户项目经理,7
资深市场经理,7
物业经理,7
北区销售总监,7
Office Manager,7
市场部专员,7
产品管理,7
资深视觉设计师,7
研究科学家,7
总裁秘书,7
影视文学策划,7
产品经理助理,7
软件部经理,7
自由撰稿人,7
研发机械工程师,7
核心研发人员,7
AI 大模型产品经理,7
公共关系总监,7
AIGC 资深研发工程师,7
AIGC 资深产品总监,7
海外广告投放,7
数据总监,6
资深创意经理,6
特效创作工具产品经理,6
PTA,6
配送中心经理,6
策略 AIPM,6
产品＋营销顾问,6
机器人项目经理,6
具身智能产品线负责人,6
战略分析见习,6
平台运营岗实习生,6
首席技术执行官 CTO,6
招聘（onsite）,6
高级主管,6
HR 专家,6
AI 内容营销,6
经理/项目负责人,6
AI 大模型评测,6
Senior software engineer,6
生态产品开发总监,6
封装工程师,6
IE 工程师,6
封装研发工程师,6
结构仿真工程师,6
高级专家（P8）,6
NPI 主管,6
智能体算法工程师／小组负责人,6
产品部经理,6
Sr. Marketing Manager,6
移动机器人团队开发者,6
增长中台负责人,6
增长营销团队负责人,6
软件工程师 2,6
产品实习,6
高级研发工程师／技术负责人,6
战略规划总监（顾问）,6
机器人软件开发工程师,6
电调软件负责人,6
PR,6
高级 Flutter 开发工程师,6
增长策略经理,6
资深软件研发工程师,6
高级达人生态增长经理,6
产品营销专员,6
计划技术员,6
招聘管理岗,6
总监助理,6
Ai 数据产品经理（司法）,6
U3D 开发工程师,6
创新业务 PMO（知产）,6
产品经理／数据产品（知产）,6
数据仓库开发工程师,6
画师用户组组长,6
JAVA 后端,6
战略分析＆数字化项目 PMO,6
Sales Analyst Intern,6
用户产品团队负责人,6
电商行业产品团队负责人,6
数字金融部副总经理,6
消费者营销经理,6
短视频编导/摄像,6
绘画博主/周边店店长,6
营销助理,6
二层人才发展 COE＋三层 HRBP（销服）,6
实习商业分析员,6
实习咨询师,6
图像算法实习生,6
Specialist,6
后端开发工程师/Agent 开发工程师,6
国际商务经理,6
税务总监,6
Buyer,6
大数据开发,6
联合创始人／技术负责人,6
品牌视觉设计师,6
Head of Video Growth,6
网盟广告运营,6
战略咨询实习生,6
Golang|TypeScript,6
CRM 经理,6
1-2 (SDE I),6
E3 (SDE I),6
推荐与内容理解算法研发经理,6
算法专家 P7,6
定量建模实习生,6
创意设计专家,6
强化学习算法工程师,6
IT 技术总监,6
IT 技术经理,6
海外投放经理,6
IT 技术主管,6
课程运营,6
技术开发经理,6
产品经理／运营,6
后端架构师／后端负责人,6
架构师／资深开发工程师,6
3D 设计师,6
Supervisor,6
Senior Planner,6
senior software engineer,6
软件实习生,6
运营合伙人,6
结构项目经理,6
创新业务负责人,6
CFO＆供应链负责人,6
联合创始人及 CFO,6
业务质量保障三组,6
存储栈研发负责人,6
培训讲师,6
研究员/实习生,6
AI Marktplace 图像业务负责人,6
策划＆编剧,6
编辑、驻纽约记者,6
Python 后端工程师,6
数据开发高级工程师,6
高级工程师 A,6
晚间新闻编辑／监制,6
主创建筑师,6
后端研发工程师（D5）,6
3D 引擎研发负责人,6
大模型 Capstone 研究员,6
失效分析工程师,6
AI 产品营销与运营经理,6
用户增长运营 Leader,6
市场公关＆创新项目,6
销售副总裁,6
资金经理,6
海外手游产品经理,6
UI 设计实习生,6
总裁办公室文秘,6
AI 行业研究员（产品）,6
投资分析师（产品及开发）,6
人力资源副总监,6
采编,6
产品规划经理,6
投资银行实习生,6
市场品牌经理,6
算法部经理,6
招聘＆HRBP,6
高级招聘顾问,6
Head of HR,6
公共事务高级总监,6
整合营销负责人,6
实习产品经理,6
海外广告优化师,6
市场分析员,6
教授,6
搜索推荐广告客服算法研发经理,6
HR Specialist,6
人力经理,6
政府事务,6
插画师,6
策划编辑,6
海外运营负责人,6
专员,6
C++ 高级开发工程师,6
分析总监,6
资深 UI/UX 设计师,6
新媒体负责人,6
研发副总,6
信息安全负责人,6
高级测试经理,6
财务分析／财务 BP,6
高级 Java 工程师,6
CRM Manager,6
用户研究负责人,6
海外投放,6
AI 代理初创公司顾问,6
高级 HRBP,6
高级硬件研发工程师,6
前端开发组长,6
创始人兼首席执行官,6
项目部总监,6
执行总监,6
人事行政主管,6
Node.js,6
策略产品运营,6
导演／编导,6
助理产品经理,6
副总编辑,6
前端技术经理,6
行政助理,6
结构设计,6
市场研究员,6
财务助理,6
投放经理,6
合作研究员,6
AI 传播经理,6
高级 ios 开发工程师,6
资深运营,6
CAE 仿真工程师,6
管理咨询实习生,6
Senior Developer,6
java 研发工程师,6
海外 AI 产品运营,6
首席增长官,6
高级嵌入式工程师,6
审计实习生,6
策划专员,6
客服主管,6
WEB 前端开发,6
高级前端研发工程师,6
海外市场总监,6
中级前端开发工程师,6
提示词工程师,6
高级图像算法工程师,6
品牌营销主管,6
高级 AI 算法工程师,6
Process Engineer,6
热设计,6
Product Engineer,6
Senior Marketing Manager,6
副主任科员,6
运维总监,6
大数据研发工程师,6
公关策划经理,6
Web 开发工程师,6
薪酬福利经理,6
配置管理工程师,6
市场传播经理,6
实习建筑设计师,6
.NET 开发工程师,6
新媒体运营主管,6
产品运营主管,6
市场产品经理,6
首席财务官（CFO）,6
区域销售经理／主管,6
计算机视觉研究员,6
网络推广,6
Backend Software Engineer,6
全栈,6
Senior Full-Stack Engineer,6
系统管理员,6
数字化负责人,6
产品设计工程师,6
科研人员,6
Robot Learning Engineer,6
SRE,6
人工智能专家,6
服务器开发,6
java 软件工程师,6
资深商业分析师,6
内容策略,6
首席设计师,6
JAVA 软件工程师,6
短视频运营经理,6
投资部负责人,6
DBA,6
行政专员,6
安全工程师,6
创意组长,6
AIGC 算法工程师,6
市场运营经理,6
大语言模型首席应用科学家,6
行研实习生,6
海外运营总监,6
基础架构工程师,6
AI 大模型算法工程师,6
Computer Vision Engineer,6
设计员,6
Principal Researcher,6
设计经理/主管,6
Head of Marketing,6
后端软件开发工程师,6
后端 leader,6
WEB 前端开发工程师,6
Senior Analyst,6
模具设计工程师,6
Java 后台开发,6
投融资总监,6
专家,6
广告产品经理,6
教育产品负责人,6
记者/采编,6
资深解决方案架构师,6
全国销售总监,6
高中语文教师,6
高级技术支持工程师,6
hrbp 经理,6
AI 算法高级工程师,6
Undergraduate Research Assistant,6
Backend Engineer,6
海外市场运营,6
flutter 开发工程师,6
Agent 研发工程师,6
创始人/技术负责人,6
主管研究员,6
Android 资深开发工程师,6
iOS 软件开发／项目管理,6
大模型评测工程师、数字人项目经理,6
高级解决方案经理,6
制造工程师,6
产品副总监,6
海外市场营销经理,6
Technical manager,6
Senior SDE,6
产品结构工程师,6
SLAM 算法实习生,6
联合创始人＆CEO,6
总裁办助理,6
市场副总裁,6
FPGA 开发,6
售前解决方案,6
生产总监,6
质量管理/测试工程师,6
内容负责人,6
信息安全经理,6
Algorithm Intern,6
Freelancer,6
成本会计,6
KOL 营销专员,6
UX/UI Designer,6
软件主管,6
高级自动化测试开发,6
iOs 开发工程师,6
UX & UI Designer,6
招聘助理,6
Android Engineer Intern,6
移动开发工程师,6
SEO 经理,6
渠道总监,6
营销产品负责人,6
研究生,6
资深客户主任,6
通信技术工程师,6
测试,6
ATE 工程师,6
技术研发工程师,6
Lead Software Engineer,6
资深机械工程师,6
工艺／制程工程师,6
资深客户执行,6
运控算法工程师,6
产品测试工程师,6
整机测试工程师,6
体验设计,6
设计合伙人,6
Principal,6
工业设计专家,6
智驾产品经理,6
产品项目负责人,6
资深全栈工程师（创始工程师）,6
媒介专员,6
Web3 负责人／Agent 架构师,6
hrbp leader,6
品牌设计总监,6
分析员,6
财务专员,6
HRBP HEAD,6
供应链副总裁,6
AI＆算法平台负责人,6
AI 产品解决方案专家,6
iOS Developer,6
Senior User Experience Designer,6
Consulting Analyst,6
Research Assistant & Teaching Assistant,6
拉新增长运营负责人,6
前端技术负责人,6
制片,6
LLM 研究员,6
营销专家,6
嵌入式软件团队负责人,6
高级体验设计师,6
用户研究工程师,6
商业 AI 产品经理,6
Senior/Staff Software Engineer,6
虚线组长,6
IT 咨询顾问,6
事业部副总经理,6
Research Lead,6
Science & Engineering Tech Lead,6
AIGC 高级技术产品,6
Android 工程师实习生,6
战略合作总监,5
销售经理／主管,5
内容公关经理,5
测试开发工程师（实习）,5
golang 后端开发工程师,5
大数据平台架构师,5
大数据技术经理,5
移动端 iOS 研发,5
核算会计,5
高级项目经理／项目总监,5
高级财务分析,5
首席财务官 CFO,5
AI 精准学产品负责人,5
Machine Learning Intern,5
FAE,5
Founder & CMO,5
Machine Learning / AI Engineer,5
PhD Research Intern,5
深度学习工程师,5
售后服务工程师,5
搜索广告产品经理 / 信息流广告产品负责人,5
高级 iOS 工程师,5
Prompt Engineer & SRE,5
市场专员兼总裁助理,5
中级开发工程师,5
联合创始人＆CTO／产品负责人,5
核心 AI 产品定义与交互顾问,5
市场增长专家,5
主程,5
资深技术经理,5
商业化行业产品团队负责人 / 转化度量团队负责人,5
UDM Verification Engineer,5
Social Media Manager,5
主设计师,5
Business Development Intern,5
Script Supervisor (Second Unit) and Production Assistant,5
"Specialist, Technical Support & SRE",5
实习编导,5
大区销售总监,5
增长产品实习生,5
产品研发负责人,5
数据分析负责人,5
产品经理／项目负责人,5
高级大客户经理,5
AI 产品经理＆技术联络人,5
SDK 研发工程师,5
AI 产品经理／人机交互研究员,5
国际化运营经理,5
制片统筹＆编剧,5
核心项目成员／资源统筹协助,5
心理干预实习生,5
团体辅导带领者,5
危机心理干预实习生,5
java 高级开发工程师,5
深度学习实习生,5
高级用户增长,5
平台开发实习生,5
市场策划经理,5
家电／3C 结构工程师,5
助理人事主任,5
汽车实时操作系统研发工程师,5
全球市场总监,5
品牌营销负责人,5
